T1,T2,T3,T4
1522327599358,1522327599496,1522327599497,1522327599638
1522327599638,1522327599777,1522327599777,1522327599923
1522327599923,1522327600062,1522327600062,1522327600205
1522327600205,1522327600344,1522327600344,1522327600487
1522327600487,1522327600625,1522327600625,1522327600767
1522327600767,1522327600906,1522327600906,1522327601047
1522327601047,1522327601185,1522327601185,1522327601326
1522327601326,1522327601464,1522327601465,1522327601605
1522327601606,1522327601743,1522327601744,1522327601885
1522327601885,1522327602023,1522327602023,1522327602164
1522327602164,1522327602302,1522327602303,1522327602443
1522327602443,1522327602582,1522327602582,1522327602723
1522327602723,1522327602861,1522327602861,1522327603002
1522327603002,1522327603140,1522327603141,1522327603281
1522327603282,1522327603420,1522327603420,1522327603561
1522327603561,1522327603699,1522327603699,1522327603841
1522327603841,1522327603980,1522327603981,1522327604122
1522327604122,1522327604260,1522327604260,1522327604401
1522327604401,1522327604540,1522327604540,1522327604681
1522327604681,1522327604819,1522327604820,1522327604961
1522327604961,1522327605099,1522327605100,1522327605240
1522327605240,1522327605379,1522327605379,1522327605520
1522327605520,1522327605658,1522327605659,1522327605800
1522327605800,1522327605938,1522327605938,1522327606079
1522327606079,1522327606218,1522327606218,1522327606359
1522327606359,1522327606497,1522327606497,1522327606638
1522327606638,1522327606777,1522327606777,1522327606918
1522327606918,1522327607056,1522327607056,1522327607197
1522327607197,1522327607335,1522327607335,1522327607477
1522327607477,1522327607615,1522327607615,1522327607756
1522327607756,1522327607894,1522327607894,1522327608035
1522327608036,1522327608174,1522327608174,1522327608318
1522327608318,1522327608457,1522327608457,1522327608598
1522327608598,1522327608736,1522327608737,1522327608878
1522327608878,1522327609016,1522327609016,1522327609157
1522327609157,1522327609295,1522327609295,1522327609436
1522327609436,1522327609575,1522327609575,1522327609716
1522327609716,1522327609854,1522327609854,1522327609995
1522327609996,1522327610134,1522327610134,1522327610275
1522327610275,1522327610413,1522327610413,1522327610554
1522327610554,1522327610692,1522327610692,1522327610834
1522327610834,1522327610972,1522327610973,1522327611115
1522327611115,1522327611253,1522327611253,1522327611399
1522327611399,1522327611537,1522327611537,1522327611678
1522327611678,1522327611817,1522327611817,1522327611958
1522327611958,1522327612096,1522327612096,1522327612238
1522327612238,1522327612377,1522327612377,1522327612527
1522327612527,1522327612665,1522327612665,1522327612806
1522327612807,1522327612945,1522327612945,1522327613086
1522327613086,1522327613224,1522327613225,1522327613366
1522327613366,1522327613504,1522327613504,1522327613645
1522327613645,1522327613783,1522327613783,1522327613925
1522327613925,1522327614063,1522327614063,1522327614204
1522327614204,1522327614342,1522327614342,1522327614483
1522327614483,1522327614621,1522327614622,1522327614763
1522327614763,1522327614901,1522327614901,1522327615042
1522327615042,1522327615180,1522327615181,1522327615321
1522327615322,1522327615460,1522327615460,1522327615601
1522327615601,1522327615739,1522327615739,1522327615881
1522327615881,1522327616019,1522327616019,1522327616160
1522327616160,1522327616298,1522327616299,1522327616439
1522327616440,1522327616577,1522327616577,1522327616718
1522327616718,1522327616857,1522327616857,1522327616999
1522327616999,1522327617137,1522327617137,1522327617279
1522327617279,1522327617417,1522327617417,1522327617559
1522327617559,1522327617697,1522327617697,1522327617839
1522327617839,1522327617979,1522327617979,1522327618120
1522327618120,1522327618258,1522327618258,1522327618399
1522327618399,1522327618537,1522327618537,1522327618679
1522327618679,1522327618817,1522327618817,1522327618959
1522327618959,1522327619097,1522327619097,1522327619239
1522327619239,1522327619377,1522327619377,1522327619518
1522327619518,1522327619657,1522327619657,1522327619798
1522327619798,1522327619936,1522327619936,1522327620078
1522327620078,1522327620216,1522327620216,1522327620358
1522327620358,1522327620496,1522327620496,1522327620637
1522327620637,1522327620775,1522327620775,1522327620916
1522327620916,1522327621055,1522327621055,1522327621196
1522327621196,1522327621334,1522327621334,1522327621476
1522327621476,1522327621614,1522327621614,1522327621755
1522327621755,1522327621894,1522327621894,1522327622035
1522327622035,1522327622173,1522327622174,1522327622314
1522327622315,1522327622453,1522327622453,1522327622594
1522327622595,1522327622733,1522327622733,1522327622874
1522327622874,1522327623012,1522327623012,1522327623153
1522327623153,1522327623292,1522327623292,1522327623433
1522327623433,1522327623571,1522327623571,1522327623712
1522327623712,1522327623851,1522327623851,1522327623992
1522327623992,1522327624130,1522327624130,1522327624271
1522327624271,1522327624410,1522327624410,1522327624552
1522327624552,1522327624690,1522327624690,1522327624831
1522327624831,1522327624969,1522327624969,1522327625111
1522327625111,1522327625249,1522327625249,1522327625390
1522327625390,1522327625528,1522327625528,1522327625670
1522327625670,1522327625808,1522327625808,1522327625949
1522327625949,1522327626087,1522327626087,1522327626229
1522327626229,1522327626368,1522327626368,1522327626509
1522327626510,1522327626648,1522327626648,1522327626790
1522327626790,1522327626928,1522327626928,1522327627069
1522327627069,1522327627207,1522327627207,1522327627348
1522327627348,1522327627486,1522327627486,1522327627628
1522327627628,1522327627768,1522327627768,1522327627912
1522327627912,1522327628051,1522327628051,1522327628192
1522327628192,1522327628330,1522327628331,1522327628472
1522327628472,1522327628610,1522327628610,1522327628751
1522327628751,1522327628889,1522327628889,1522327629030
1522327629030,1522327629168,1522327629168,1522327629310
1522327629310,1522327629448,1522327629448,1522327629589
1522327629589,1522327629727,1522327629727,1522327629868
1522327629868,1522327630006,1522327630006,1522327630147
1522327630148,1522327630286,1522327630286,1522327630427
1522327630427,1522327630565,1522327630565,1522327630706
1522327630706,1522327630844,1522327630844,1522327630985
1522327630985,1522327631124,1522327631124,1522327631265
1522327631265,1522327631403,1522327631403,1522327631544
1522327631544,1522327631682,1522327631682,1522327631824
1522327631824,1522327631962,1522327631962,1522327632103
1522327632103,1522327632241,1522327632241,1522327632383
1522327632383,1522327632521,1522327632522,1522327632663
1522327632663,1522327632801,1522327632801,1522327632942
1522327632942,1522327633080,1522327633080,1522327633221
1522327633221,1522327633359,1522327633359,1522327633500
1522327633500,1522327633638,1522327633638,1522327633780
1522327633780,1522327633918,1522327633918,1522327634059
1522327634059,1522327634197,1522327634197,1522327634338
1522327634338,1522327634476,1522327634476,1522327634617
1522327634618,1522327634756,1522327634756,1522327634897
1522327634897,1522327635035,1522327635035,1522327635177
1522327635177,1522327635315,1522327635315,1522327635456
1522327635456,1522327635595,1522327635595,1522327635737
1522327635737,1522327635875,1522327635875,1522327636016
1522327636016,1522327636154,1522327636155,1522327636296
1522327636296,1522327636434,1522327636434,1522327636575
1522327636575,1522327636713,1522327636713,1522327636854
1522327636854,1522327636993,1522327636993,1522327637135
1522327637135,1522327637273,1522327637273,1522327637414
1522327637414,1522327637553,1522327637553,1522327637694
1522327637694,1522327637832,1522327637832,1522327637974
1522327637974,1522327638111,1522327638111,1522327638252
1522327638252,1522327638390,1522327638391,1522327638533
1522327638533,1522327638671,1522327638671,1522327638813
1522327638813,1522327638951,1522327638952,1522327639093
1522327639093,1522327639231,1522327639231,1522327639372
1522327639373,1522327639510,1522327639510,1522327639652
1522327639652,1522327639790,1522327639790,1522327639931
1522327639932,1522327640070,1522327640070,1522327640211
1522327640211,1522327640349,1522327640350,1522327640491
1522327640491,1522327640629,1522327640629,1522327640770
1522327640770,1522327640908,1522327640908,1522327641049
1522327641049,1522327641187,1522327641188,1522327641328
1522327641328,1522327641467,1522327641467,1522327641608
1522327641608,1522327641746,1522327641746,1522327641887
1522327641887,1522327642025,1522327642026,1522327642167
1522327642167,1522327642305,1522327642306,1522327642447
1522327642447,1522327642585,1522327642585,1522327642726
1522327642726,1522327642865,1522327642865,1522327643006
1522327643006,1522327643144,1522327643144,1522327643285
1522327643285,1522327643424,1522327643424,1522327643565
1522327643565,1522327643703,1522327643703,1522327643845
1522327643845,1522327643983,1522327643983,1522327644124
1522327644124,1522327644262,1522327644262,1522327644404
1522327644404,1522327644542,1522327644542,1522327644683
1522327644683,1522327644821,1522327644821,1522327644962
1522327644962,1522327645100,1522327645100,1522327645241
