T1,T2,T3,T4
1522325041797,1522325041914,1522325041914,1522325042106
1522325042106,1522325042223,1522325042224,1522325042412
1522325042412,1522325042532,1522325042533,1522325042718
1522325042719,1522325042837,1522325042838,1522325043026
1522325043026,1522325043146,1522325043146,1522325043333
1522325043333,1522325043453,1522325043453,1522325043574
1522325043574,1522325043693,1522325043693,1522325043845
1522325043845,1522325043962,1522325043963,1522325044154
1522325044154,1522325044271,1522325044271,1522325044461
1522325044461,1522325044579,1522325044579,1522325044767
1522325044767,1522325044885,1522325044885,1522325045074
1522325045074,1522325045190,1522325045190,1522325045382
1522325045382,1522325045501,1522325045501,1522325045614
1522325045614,1522325045730,1522325045731,1522325045848
1522325045849,1522325045975,1522325045975,1522325046099
1522325046099,1522325046218,1522325046218,1522325046332
1522325046332,1522325046450,1522325046450,1522325046563
1522325046563,1522325046678,1522325046679,1522325046792
1522325046792,1522325046912,1522325046912,1522325047024
1522325047025,1522325047141,1522325047141,1522325047254
1522325047254,1522325047372,1522325047372,1522325047531
1522325047531,1522325047651,1522325047651,1522325047844
1522325047844,1522325047974,1522325047974,1522325048147
1522325048147,1522325048267,1522325048267,1522325048453
1522325048453,1522325048573,1522325048573,1522325048760
1522325048760,1522325048878,1522325048878,1522325049068
1522325049068,1522325049184,1522325049184,1522325049304
1522325049304,1522325049434,1522325049434,1522325049579
1522325049579,1522325049698,1522325049698,1522325049811
1522325049811,1522325049926,1522325049926,1522325050091
1522325050092,1522325050212,1522325050212,1522325050399
1522325050399,1522325050519,1522325050519,1522325050632
1522325050632,1522325050748,1522325050748,1522325050911
1522325050911,1522325051029,1522325051029,1522325051217
1522325051217,1522325051336,1522325051336,1522325051449
1522325051449,1522325051568,1522325051568,1522325051730
1522325051730,1522325051848,1522325051848,1522325052043
1522325052043,1522325052167,1522325052167,1522325052280
1522325052280,1522325052396,1522325052396,1522325052509
1522325052509,1522325052625,1522325052626,1522325052754
1522325052754,1522325052874,1522325052874,1522325053061
1522325053061,1522325053179,1522325053179,1522325053369
1522325053369,1522325053489,1522325053489,1522325053679
1522325053679,1522325053805,1522325053805,1522325053983
1522325053983,1522325054103,1522325054103,1522325054289
1522325054289,1522325054407,1522325054407,1522325054597
1522325054597,1522325054716,1522325054716,1522325054904
1522325054904,1522325055023,1522325055023,1522325055224
1522325055224,1522325055345,1522325055345,1522325055519
1522325055519,1522325055635,1522325055635,1522325055826
1522325055826,1522325055950,1522325055950,1522325056133
1522325056133,1522325056254,1522325056254,1522325056440
1522325056440,1522325056561,1522325056561,1522325056747
1522325056747,1522325056865,1522325056865,1522325057055
1522325057055,1522325057174,1522325057174,1522325057367
1522325057367,1522325057504,1522325057504,1522325057669
1522325057669,1522325057790,1522325057790,1522325057977
1522325057977,1522325058103,1522325058103,1522325058284
1522325058284,1522325058403,1522325058403,1522325058795
1522325058796,1522325058914,1522325058914,1522325059114
1522325059114,1522325059232,1522325059232,1522325059614
1522325059614,1522325059733,1522325059733,1522325059851
1522325059852,1522325059970,1522325059970,1522325060082
1522325060083,1522325060198,1522325060198,1522325060331
1522325060331,1522325060456,1522325060456,1522325060638
1522325060638,1522325060757,1522325060757,1522325061056
1522325061056,1522325061176,1522325061176,1522325061358
1522325061358,1522325061477,1522325061477,1522325061590
1522325061590,1522325061707,1522325061707,1522325061868
1522325061868,1522325061986,1522325061986,1522325062183
1522325062184,1522325062307,1522325062307,1522325062584
1522325062584,1522325062704,1522325062704,1522325062891
1522325062891,1522325063009,1522325063009,1522325063198
1522325063198,1522325063316,1522325063317,1522325063506
1522325063506,1522325063624,1522325063624,1522325063813
1522325063813,1522325063932,1522325063932,1522325064121
1522325064121,1522325064244,1522325064244,1522325064357
1522325064357,1522325064480,1522325064480,1522325064632
1522325064632,1522325064750,1522325064750,1522325064864
1522325064864,1522325064982,1522325064982,1522325065144
1522325065144,1522325065262,1522325065262,1522325065451
1522325065451,1522325065577,1522325065577,1522325065758
1522325065759,1522325065878,1522325065878,1522325066066
1522325066066,1522325066184,1522325066184,1522325066378
1522325066378,1522325066496,1522325066496,1522325066680
1522325066680,1522325066799,1522325066799,1522325067000
1522325067000,1522325067144,1522325067144,1522325067294
1522325067295,1522325067413,1522325067413,1522325067603
1522325067603,1522325067723,1522325067723,1522325067909
1522325067909,1522325068034,1522325068034,1522325068216
1522325068216,1522325068339,1522325068339,1522325068523
1522325068523,1522325068642,1522325068642,1522325068830
1522325068830,1522325068949,1522325068949,1522325069062
1522325069062,1522325069176,1522325069176,1522325069349
1522325069349,1522325069468,1522325069468,1522325069657
1522325069657,1522325069776,1522325069776,1522325070162
1522325070162,1522325070280,1522325070280,1522325070393
1522325070393,1522325070508,1522325070508,1522325070628
1522325070628,1522325070744,1522325070744,1522325070857
1522325070857,1522325070974,1522325070974,1522325071190
1522325071190,1522325071317,1522325071317,1522325071493
1522325071493,1522325071614,1522325071614,1522325071801
1522325071801,1522325071918,1522325071919,1522325072107
1522325072107,1522325072225,1522325072225,1522325072416
1522325072416,1522325072539,1522325072539,1522325072722
1522325072722,1522325072841,1522325072841,1522325073029
1522325073029,1522325073153,1522325073153,1522325073354
1522325073354,1522325073481,1522325073481,1522325073667
1522325073668,1522325073790,1522325073790,1522325073951
1522325073952,1522325074072,1522325074072,1522325074257
1522325074257,1522325074377,1522325074377,1522325074565
1522325074565,1522325074684,1522325074684,1522325074872
1522325074872,1522325074992,1522325074992,1522325075180
1522325075180,1522325075305,1522325075305,1522325075495
1522325075495,1522325075618,1522325075618,1522325075793
1522325075794,1522325075908,1522325075908,1522325076102
1522325076102,1522325076220,1522325076220,1522325076408
1522325076408,1522325076528,1522325076528,1522325076715
1522325076715,1522325076837,1522325076837,1522325077024
1522325077024,1522325077143,1522325077143,1522325077365
1522325077365,1522325077486,1522325077486,1522325077655
1522325077655,1522325077779,1522325077780,1522325077892
1522325077892,1522325078007,1522325078007,1522325078150
1522325078150,1522325078268,1522325078269,1522325078470
1522325078470,1522325078597,1522325078597,1522325078781
1522325078781,1522325078922,1522325078922,1522325079034
1522325079034,1522325079154,1522325079154,1522325079267
1522325079267,1522325079386,1522325079386,1522325079499
1522325079499,1522325079621,1522325079621,1522325079734
1522325079734,1522325079853,1522325079853,1522325079965
1522325079965,1522325080080,1522325080080,1522325080193
1522325080193,1522325080314,1522325080314,1522325080426
1522325080426,1522325080541,1522325080541,1522325080653
1522325080653,1522325080773,1522325080773,1522325080887
1522325080887,1522325081010,1522325081010,1522325081123
1522325081123,1522325081241,1522325081241,1522325081354
1522325081354,1522325081478,1522325081478,1522325081630
1522325081630,1522325081750,1522325081750,1522325081937
1522325081938,1522325082056,1522325082056,1522325082245
1522325082245,1522325082365,1522325082365,1522325082551
1522325082551,1522325082673,1522325082673,1522325082859
1522325082859,1522325082976,1522325082976,1522325083169
1522325083169,1522325083291,1522325083291,1522325083474
1522325083474,1522325083595,1522325083595,1522325083781
1522325083781,1522325083901,1522325083901,1522325084091
1522325084091,1522325084210,1522325084211,1522325084395
1522325084395,1522325084513,1522325084514,1522325084702
1522325084702,1522325084820,1522325084820,1522325085010
1522325085010,1522325085129,1522325085129,1522325085317
1522325085317,1522325085437,1522325085437,1522325085625
1522325085625,1522325085748,1522325085748,1522325085932
1522325085932,1522325086050,1522325086051,1522325086185
1522325086185,1522325086371,1522325086371,1522325086547
1522325086547,1522325086667,1522325086667,1522325086853
1522325086853,1522325086970,1522325086970,1522325087160
1522325087160,1522325087278,1522325087278,1522325087467
1522325087467,1522325087587,1522325087587,1522325087774
1522325087774,1522325087893,1522325087893,1522325088081
1522325088082,1522325088205,1522325088205,1522325088390
1522325088390,1522325088509,1522325088509,1522325088697
1522325088697,1522325088818,1522325088818,1522325089003
1522325089003,1522325089123,1522325089123,1522325089534
1522325089534,1522325089653,1522325089653,1522325089765
1522325089765,1522325089882,1522325089883,1522325090028
1522325090028,1522325090147,1522325090147,1522325090334
1522325090335,1522325090453,1522325090453,1522325090565
1522325090565,1522325090682,1522325090682,1522325090846
1522325090846,1522325090965,1522325090965,1522325091156
1522325091156,1522325091275,1522325091275,1522325091475
1522325091475,1522325091593,1522325091593,1522325091768
1522325091768,1522325091888,1522325091888,1522325092074
1522325092075,1522325092195,1522325092195,1522325092382
1522325092382,1522325092501,1522325092501,1522325092613
1522325092613,1522325092729,1522325092729,1522325092898
1522325092898,1522325093017,1522325093017,1522325093201
1522325093201,1522325093321,1522325093321,1522325093433
1522325093433,1522325093551,1522325093551,1522325093713
1522325093713,1522325093832,1522325093833,1522325094021
1522325094021,1522325094139,1522325094139,1522325094328
1522325094328,1522325094446,1522325094446,1522325094641
1522325094641,1522325094762,1522325094762,1522325094943
1522325094943,1522325095064,1522325095064,1522325095249
1522325095250,1522325095372,1522325095372,1522325095663
1522325095664,1522325095781,1522325095781,1522325095966
1522325095966,1522325096086,1522325096086,1522325096273
1522325096273,1522325096393,1522325096394,1522325096588
1522325096588,1522325096719,1522325096719,1522325096888
1522325096888,1522325097006,1522325097006,1522325097195
1522325097195,1522325097316,1522325097316,1522325097502
1522325097502,1522325097620,1522325097620,1522325097809
1522325097810,1522325097932,1522325097932,1522325098117
1522325098117,1522325098234,1522325098234,1522325098424
1522325098424,1522325098543,1522325098543,1522325098732
1522325098732,1522325098859,1522325098859,1522325099038
1522325099038,1522325099157,1522325099157,1522325099358
1522325099358,1522325099484,1522325099484,1522325099653
1522325099653,1522325099771,1522325099771,1522325099960
1522325099960,1522325100080,1522325100080,1522325100267
1522325100267,1522325100388,1522325100388,1522325100499
1522325100499,1522325100619,1522325100619,1522325100731
1522325100731,1522325100848,1522325100848,1522325100960
1522325100960,1522325101076,1522325101076,1522325101189
1522325101189,1522325101310,1522325101310,1522325101496
1522325101496,1522325101615,1522325101615,1522325101803
1522325101803,1522325101923,1522325101923,1522325102122
1522325102122,1522325102248,1522325102248,1522325102419
1522325102419,1522325102538,1522325102538,1522325102650
1522325102650,1522325102766,1522325102766,1522325102878
1522325102878,1522325102995,1522325102995,1522325103107
