T1,T2,T3,T4
1522325304861,1522325304989,1522325304989,1522325305091
1522325305091,1522325305218,1522325305218,1522325305374
1522325305374,1522325305503,1522325305503,1522325305680
1522325305680,1522325305808,1522325305808,1522325305988
1522325305988,1522325306114,1522325306114,1522325306295
1522325306295,1522325306418,1522325306418,1522325306602
1522325306602,1522325306729,1522325306729,1522325306909
1522325306909,1522325307038,1522325307038,1522325307216
1522325307216,1522325307346,1522325307346,1522325307525
1522325307525,1522325307652,1522325307652,1522325307853
1522325307853,1522325307983,1522325307983,1522325308138
1522325308138,1522325308266,1522325308266,1522325308449
1522325308449,1522325308584,1522325308584,1522325308752
1522325308752,1522325308881,1522325308881,1522325309070
1522325309070,1522325309199,1522325309199,1522325309367
1522325309367,1522325309496,1522325309496,1522325309674
1522325309674,1522325309804,1522325309804,1522325309904
1522325309905,1522325310032,1522325310032,1522325310132
1522325310132,1522325310262,1522325310262,1522325310363
1522325310363,1522325310492,1522325310492,1522325310595
1522325310595,1522325310724,1522325310724,1522325310825
1522325310825,1522325310951,1522325310951,1522325311052
1522325311052,1522325311179,1522325311179,1522325311313
1522325311313,1522325311442,1522325311442,1522325311620
1522325311620,1522325311747,1522325311747,1522325311850
1522325311850,1522325311978,1522325311978,1522325312078
1522325312078,1522325312205,1522325312205,1522325312336
1522325312336,1522325312465,1522325312466,1522325312649
1522325312649,1522325312781,1522325312781,1522325312951
1522325312951,1522325313079,1522325313079,1522325313258
1522325313258,1522325313389,1522325313389,1522325313565
1522325313565,1522325313688,1522325313689,1522325313872
1522325313872,1522325313996,1522325313997,1522325314182
1522325314182,1522325314311,1522325314311,1522325314487
1522325314487,1522325314616,1522325314616,1522325314747
1522325314747,1522325314871,1522325314871,1522325314999
1522325314999,1522325315131,1522325315131,1522325315306
1522325315306,1522325315434,1522325315434,1522325315613
1522325315613,1522325315736,1522325315736,1522325315924
1522325315924,1522325316054,1522325316054,1522325316227
1522325316228,1522325316357,1522325316357,1522325316535
1522325316535,1522325316662,1522325316662,1522325316763
1522325316763,1522325316894,1522325316894,1522325317047
1522325317047,1522325317175,1522325317175,1522325317354
1522325317354,1522325317484,1522325317484,1522325317661
1522325317661,1522325317789,1522325317789,1522325317982
1522325317982,1522325318110,1522325318110,1522325318276
1522325318276,1522325318405,1522325318405,1522325318583
1522325318583,1522325318711,1522325318711,1522325318890
1522325318890,1522325319022,1522325319022,1522325319197
1522325319197,1522325319321,1522325319321,1522325319505
1522325319505,1522325319632,1522325319633,1522325319811
1522325319812,1522325319938,1522325319938,1522325320120
1522325320120,1522325320248,1522325320248,1522325320430
1522325320430,1522325320553,1522325320554,1522325320733
1522325320733,1522325320861,1522325320861,1522325321043
1522325321043,1522325321172,1522325321172,1522325321347
1522325321347,1522325321476,1522325321476,1522325321576
1522325321576,1522325321705,1522325321705,1522325321815
1522325321815,1522325321943,1522325321943,1522325322064
1522325322064,1522325322192,1522325322193,1522325322371
1522325322371,1522325322500,1522325322500,1522325322678
1522325322678,1522325322805,1522325322805,1522325322986
1522325322986,1522325323113,1522325323113,1522325323304
1522325323304,1522325323445,1522325323445,1522325323601
1522325323601,1522325323729,1522325323729,1522325323907
1522325323908,1522325324036,1522325324036,1522325324214
1522325324214,1522325324344,1522325324344,1522325324522
1522325324523,1522325324650,1522325324650,1522325324829
1522325324829,1522325324958,1522325324958,1522325325136
1522325325136,1522325325268,1522325325268,1522325325444
1522325325444,1522325325571,1522325325572,1522325325751
1522325325751,1522325325877,1522325325877,1522325326057
1522325326057,1522325326186,1522325326186,1522325326365
1522325326365,1522325326493,1522325326493,1522325326778
1522325326778,1522325326907,1522325326907,1522325327082
1522325327082,1522325327210,1522325327210,1522325327390
1522325327390,1522325327519,1522325327519,1522325327696
1522325327696,1522325327824,1522325327824,1522325328003
1522325328004,1522325328132,1522325328132,1522325328316
